0.090226,0.20113,0.069519,0.13012,0.085071,0.13511,0.13172,0.22368,0.18004,0.15263,0.16263,0.14899,0.17919,0.21074,0.17105,0.10339
0.11634,0.24931,0.14602,0.20796,0.11897,0.16379,0.16693,0.31302,0.31858,0.20517,0.24787,0.18632,0.21895,0.29684,0.21053,0.19027
0.085396,0.22772,0.097826,0.15652,0.081616,0.13026,0.17651,0.25371,0.22391,0.14839,0.19874,0.19527,0.2324,0.27338,0.19554,0.13913
0.11502,0.24601,0.19257,0.27703,0.09863,0.14658,0.18816,0.27476,0.36149,0.17123,0.21783,0.23485,0.25664,0.29544,0.22524,0.24324
0.07619,0.2127,0.21154,0.33333,0.12245,0.19592,0.22692,0.2381,0.41667,0.22653,0.27441,0.22955,0.28232,0.33641,0.18413,0.27564
0.066298,0.18232,0.14563,0.21359,0.14655,0.16954,0.14037,0.27624,0.30097,0.21264,0.24186,0.12782,0.17043,0.25564,0.12155,0.16505
0.1866,0.28469,0.18167,0.27169,0.1164,0.17272,0.17738,0.3756,0.36989,0.21902,0.26901,0.18733,0.2355,0.3372,0.23206,0.21604
0.14127,0.22438,0.086022,0.17563,0.13478,0.16805,0.15126,0.29086,0.26523,0.20632,0.20141,0.15134,0.18546,0.25371,0.18006,0.13978
0.125,0.20556,0.077544,0.14055,0.10474,0.13882,0.12367,0.28889,0.20679,0.16542,0.16395,0.10335,0.14641,0.20766,0.15278,0.096931
0.11194,0.23881,0.13548,0.20645,0.099338,0.1457,0.16258,0.35075,0.35484,0.20861,0.22667,0.1519,0.20253,0.32595,0.17164,0.14839
0.11831,0.17465,0.07732,0.11856,0.081744,0.10899,0.11341,0.27606,0.19588,0.14578,0.21588,0.10075,0.12935,0.2102,0.14085,0.097938
0.17143,0.23095,0.10694,0.1651,0.092997,0.12514,0.1245,0.34286,0.24953,0.16877,0.19018,0.14224,0.16918,0.24461,0.2,0.14634
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.19481,0.27273,0.13415,0.21951,0.14191,0.20462,0.19425,0.33766,0.28659,0.23652,0.23914,0.18519,0.22942,0.29527,0.22511,0.17886
0.092375,0.1393,0.12851,0.17578,0.062727,0.092727,0.10049,0.20821,0.2644,0.12545,0.17081,0.12791,0.14264,0.2124,0.12317,0.15953
0.11592,0.18856,0.13243,0.19694,0.097232,0.12897,0.13534,0.23802,0.26146,0.16205,0.20648,0.15841,0.1844,0.24452,0.16383,0.16978
0.083478,0.16522,0.11682,0.18847,0.075605,0.125,0.14562,0.21391,0.24922,0.16633,0.20372,0.14955,0.18006,0.22917,0.14435,0.15576
