4.9237e-005,0.00059084,0,0.00078876,4.9476e-005,0.00069266,0.0005005,0.0030034,0.0030071,0.0030675,0.0019686,0.00014885,0.00059539,0.0026792,0.00014771,0.00014789
0,0.00044233,0,0.00039339,0,0.00039438,0.00024884,0.0032929,0.0032946,0.0033522,0.0018559,0,0.00034635,0.0027708,0,0
6.7776e-005,0.00035582,0,0.00047417,3.3952e-005,0.00037348,0.00023906,0.00096581,0.00094835,0.00091671,0.00049742,0.00010207,0.00030622,0.00079956,0.0001525,0.00016935
6.1728e-005,0.00040123,0,0.00058586,0,0.00055638,0.00034275,0.0012963,0.0015109,0.0015146,0.0007515,0.00031028,0.00034131,0.0010239,0.00033951,0.00037002
0,0.00068068,0,0.00075529,0,0.0007589,0.00023041,0.0018908,0.0018882,0.0019731,0.00054133,0,0.0003811,0.0012195,0,7.5529e-005
0,0.00033893,0,0.00033939,0,0.00034083,0.00034465,0.0028809,0.0028848,0.0030675,0.0022573,0,0.00034182,0.0025637,0,0
0,0.0012387,6.8961e-005,0.0011723,0.00013832,0.0013141,0.0010507,0.0061937,0.0057927,0.0063628,0.0036848,0.0004162,0.0011792,0.0053413,0.00048173,0.00041376
0,0.0013906,0,0.0017361,0,0.0013984,0.0014197,0.0081697,0.0083333,0.0080406,0.0073954,0.00035082,0.0014033,0.0078934,0.00034764,0.00052083
0,0.00026504,0,0.00026545,3.3303e-005,0.00026643,0.00026806,0.0011927,0.0012277,0.0012655,0.00091127,0,0.00026624,0.0010982,0,0
0,0.00068244,0,0.00045652,0,0.00091996,0.00046664,0.0065969,0.0068478,0.0071297,0.0040612,0.00022989,0.00045977,0.005977,0.00022748,0.00022826
0,0.00050684,0,0.00050725,0,0.00051015,0.00051589,0.0039534,0.0036522,0.0038772,0.0024008,0.00010213,0.00051067,0.0036768,0.00010137,0.00010145
0,0.00010677,0,0.00021388,0,0.000161,0.00010813,0.0012279,0.0014437,0.0015564,0.00081655,0,0.00010735,0.0011808,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00018147,0.0022684,0,0.0019964,0,0.0021001,0.0016616,0.0054442,0.0056261,0.0054785,0.0036266,0.00063933,0.001918,0.0048406,0.00063515,0.00072595
9.0379e-005,0.00054227,0,0.00054223,4.5343e-005,0.00049878,0.0005027,0.0015816,0.0015815,0.0018137,0.0012421,0.00022689,0.00054454,0.0015429,0.00027114,0.00022593
6.43e-005,0.0014146,0,0.0015448,0.0001295,0.001554,0.0014374,0.0045653,0.0043769,0.0045325,0.0028338,0.00032365,0.001424,0.0040779,0.0003215,0.00032183
0.0001016,0.0007112,0,0.00076251,5.0989e-005,0.00066286,0.00056602,0.0033528,0.0035584,0.0036202,0.0027994,0.00015327,0.00066418,0.0031676,0.0001524,0.0001525
2.5044e-005,0.00027548,0,0.00022554,0,0.00025131,0.00020207,0.00075131,0.00070168,0.00082933,0.00045653,2.5131e-005,0.00022618,0.00060315,2.5044e-005,2.506e-005
