0.2228,0.66321,0.15596,0.55505,0.27491,0.56014,0.56405,0.78238,0.74771,0.65979,0.71676,0.42816,0.60345,0.77011,0.48705,0.36239
0.21154,0.59615,0.18563,0.44311,0.22477,0.41743,0.47317,0.74359,0.66467,0.58257,0.68783,0.4589,0.5274,0.71575,0.53205,0.37725
0.1677,0.6087,0.14138,0.46207,0.17742,0.41705,0.49229,0.71429,0.63793,0.54839,0.63523,0.46057,0.56093,0.69534,0.51553,0.36552
0.2125,0.62917,0.23923,0.58373,0.19792,0.44444,0.53016,0.68333,0.7177,0.51389,0.64631,0.50122,0.60097,0.69586,0.52083,0.46411
0.13889,0.61111,0.24603,0.65873,0.25397,0.53439,0.60694,0.72917,0.8254,0.65608,0.75862,0.5,0.64228,0.78049,0.47917,0.50794
0.11702,0.46809,0.20588,0.43137,0.30709,0.43307,0.40625,0.64894,0.64706,0.6063,0.64831,0.27083,0.42361,0.61806,0.28723,0.28431
0.34857,0.68,0.41463,0.71707,0.2753,0.583,0.61628,0.84,0.89268,0.7166,0.80471,0.52414,0.66897,0.86207,0.56,0.55122
0.28571,0.61654,0.16667,0.54762,0.38182,0.55758,0.54582,0.78947,0.77778,0.68485,0.72515,0.40541,0.56757,0.76757,0.44361,0.38095
0.20812,0.49746,0.17284,0.46091,0.27684,0.44633,0.43389,0.73096,0.70782,0.59322,0.63298,0.28228,0.46547,0.6997,0.32487,0.27572
0.18841,0.55072,0.21429,0.47619,0.21368,0.42735,0.46927,0.78261,0.75,0.62393,0.70251,0.32174,0.49565,0.78261,0.36232,0.28571
0.25342,0.5137,0.17532,0.44156,0.23333,0.40476,0.43574,0.80822,0.73377,0.60952,0.72622,0.30455,0.47273,0.76364,0.35616,0.28571
0.30435,0.53804,0.22535,0.48826,0.24113,0.42199,0.43062,0.70109,0.6338,0.54255,0.60183,0.35915,0.47183,0.63028,0.42391,0.3662
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4026,0.67532,0.32903,0.6,0.3991,0.60538,0.61988,0.75974,0.72258,0.67265,0.70309,0.49115,0.64159,0.74779,0.53896,0.45806
0.21519,0.4346,0.25957,0.44255,0.17308,0.33974,0.36157,0.68776,0.70638,0.52885,0.6035,0.33435,0.40729,0.66565,0.34599,0.37021
